sensor_1,sensor_2,label
-1.202617788112704,0.8163935642053236,0.0
0.7532205419241702,-1.693542124421941,1.0
1.319310980310758,-1.5687165574927382,1.0
-0.0532483451263483,-0.5216025061457691,1.0
0.4713673444191242,-1.7963795998593877,1.0
-0.4269636137626026,1.0973286009447942,0.0
-0.6284235224397103,1.0519857316381085,0.0
-1.239342786872106,0.2187161087362513,0.0
-1.5132067373753395,0.4907980972472823,0.0
-0.1393177104736891,-0.5292992213649548,1.0
0.2563126912625891,-2.064280074619781,1.0
-0.8127497678989969,0.8361548128999443,0.0
-0.267775187654679,-0.1716988216922995,1.0
-1.617437023962052,-0.1955224506075071,0.0
-0.2791303327625578,-1.4435800697682988,1.0
0.0326150920416467,0.2094607282987967,0.0
-0.467795613790437,-0.119522480275329,1.0
1.453082859558675,0.043567185015391,1.0
0.7291406818033389,-1.7921621876327083,1.0
-0.6622896131101679,1.4470807128263157,0.0
0.3048513219909509,-0.4788535174535576,0.0
-1.4176085947985306,0.7213071771139743,0.0
0.6632539592257256,0.5194670958786286,0.0
0.1106125544669125,-1.601539743245022,1.0
1.2257110757323335,-0.8946934435624428,1.0
0.1082874676312464,0.538114920491592,0.0
-0.1703828828166938,-1.5483216830293711,1.0
0.2660172261222056,0.4740684146945952,0.0
-1.2211774827428572,0.9010640517817132,0.0
-1.6470156297281535,-0.956833663169704,0.0
-1.4258172055998863,1.169081879470251,0.0
1.522960590205143,0.5130007903301712,1.0
0.3150258740144255,0.5872387217247077,0.0
-0.6493140936863308,-0.1065310505558782,1.0
-0.0543459869109954,-0.8430011881171814,1.0
-0.329706241578919,-0.6278236976682959,1.0
1.825964270422728,-0.2202917914684212,1.0
-0.5367811553277541,1.4773806987875482,0.0
-0.8260634609036075,0.1706637621587342,1.0
0.7349955290133613,-1.4701170044838183,1.0
0.9143531919592875,-1.273448253913423,1.0
-1.0695272822273303,0.9600895933860212,0.0
0.3910783123174318,-0.0290544137192927,0.0
-1.0927334675405522,1.1199236897429528,0.0
-0.3137597768325499,-0.0920855080975421,1.0
-1.2202158051579888,1.273907975498341,0.0
-1.4989708143607685,-0.3049785407561658,0.0
-0.1107514635159946,-0.9896451933506968,1.0
-0.5759725255681625,1.47951610635674,0.0
1.1940768262730934,-1.0869935127191597,1.0
0.2584638762794212,-1.044670182281004,1.0
0.6201584414778406,-0.6831280292053775,1.0
0.554726210278243,-1.0859591012084515,1.0
1.6783508803209453,-0.5429367376657126,1.0
-0.7259780253652817,1.0040236865587715,0.0
0.4525728810035493,0.1938652687275989,0.0
-1.9006199687742236,-0.6364976311541689,0.0
0.6140639941221511,-1.248058018712856,1.0
1.2383361632099394,0.3080748293572541,1.0
1.5681193543997098,-1.1832644731113562,1.0
-1.5333668222893364,-0.1039939142244209,0.0
-1.212240731731065,1.9699044812252484,0.0
-1.3179495594156394,1.022012261152646,0.0
0.2739075444647021,0.8247785428561836,0.0
1.5750072098610817,0.8312593151320181,1.0
-0.8218555768973355,0.5376973224078533,1.0
-0.3256221513602754,1.1969983308867829,0.0
1.5436511814423577,0.2000392327995047,1.0
-0.781729664453224,0.5495673469614863,1.0
-1.4401915193439594,0.7430516914771268,0.0
0.1697427887549087,0.4161301996974433,0.0
1.7586728855031513,-0.6237205232750644,1.0
0.4947741772476804,-0.1343290443468968,0.0
0.0811432002619962,1.1292614265194283,0.0
0.5878705707066771,-1.7439677569793075,1.0
-1.5249445615633233,0.1984171628560682,0.0
-0.6280434316346036,1.4172355724483243,0.0
0.6512647236739595,-0.0381494343767946,0.0
-0.1943933606342052,-0.06428693273464,1.0
0.3288298530381539,-1.6263106522217472,1.0
-0.4906523640979328,-0.5717890064606665,1.0
-1.519700364964689,0.7636596244008034,0.0
1.0611137931475874,-1.3509906571283716,1.0
-1.4690075833912024,0.7593019466171131,0.0
-0.7789201007177646,0.3389843101537024,0.0
0.7261796401653787,-1.1667036035969534,1.0
-0.0281759661162293,1.3089679018246685,0.0
0.598130186418173,-1.3313075643919738,1.0
0.5653742070946273,0.268532828880247,0.0
2.148589244958329,-0.3009265325956108,1.0
-0.7514206234252059,1.3718357918403996,0.0
0.8561441146428667,-1.744387532589035,1.0
0.3836629503296171,0.1451991629397498,0.0
0.2715626479673607,1.2578157477159115,0.0
