sensor_1,sensor_2,label
-0.9402299431133424,1.411390349519901,0.0
0.2660172261222056,0.4740684146945952,0.0
1.9120741831826669,0.45672948596241536,1.0
0.41491817813889365,-0.5049538946609082,0.0
1.9253708030939574,0.12987987883263272,1.0
0.47283363007863416,-1.60543589157066,1.0
-1.9590695615922558,-0.07840107938738969,0.0
0.5200737775857568,0.6145178997840932,0.0
-0.22856788125063962,0.6713512248658153,0.0
1.8043807477061076,0.231256925781874,1.0
1.2679417992207929,-0.6023277811067027,1.0
1.1957172872348938,-0.7715694040240302,1.0
1.2774132535830016,-0.9358882194476714,1.0
-0.2574058311189155,0.4232534703406273,0.0
-1.6916225314151139,0.3202108908869565,0.0
-1.8656466368440865,-0.08616299373630702,0.0
1.236469787647895,-1.107674963281538,1.0
1.796197891261561,-0.48464420462373003,1.0
-0.661141690357874,1.8709817543502336,0.0
0.09723302965233126,-1.519449475642064,1.0
0.36645553393168157,0.7526434022798267,0.0
-1.5381134787008575,-0.03574694072114407,0.0
0.43130563265228394,0.1331582010830571,0.0
-0.829031741193209,1.2744559694116642,0.0
0.4499977834041974,-1.0095562198524912,1.0
-0.5155323056532237,-0.7419708024507359,1.0
0.6984999598628244,-1.7822611867802352,1.0
-1.0710443236957055,1.3810779323197204,0.0
-0.27034480954554135,-0.4677117016722492,1.0
1.5117395325417884,-0.8755434697526538,1.0
1.3946635991862835,0.1232217798263303,1.0
-0.16925353744399202,1.49877644000728,0.0
0.5110639522245624,-1.156336028140807,1.0
-0.20966247129926047,-0.3601468187105022,1.0
0.7373333780638339,-1.8282779699823806,1.0
1.789287686522311,-0.20529280098289873,1.0
-0.863609335917702,1.8949934989865242,0.0
-1.5374623027078418,0.8972514662462024,0.0
-0.7318717715492203,0.9791804455735813,0.0
-0.05010971902823814,0.7329399824951959,0.0
0.6286593998916874,-0.9364402632119184,1.0
1.9782303872895668,-0.6138311337421993,1.0
1.8410511151737385,0.875841100326438,1.0
-1.710207259731959,0.14825790963233196,0.0
-0.03740032551678412,1.124876837541437,0.0
-1.1933021682814862,1.321488415565047,0.0
0.3685291532146751,-1.3761499152422443,1.0
-1.6711993084740642,-0.14527194730728704,0.0
-0.528877242703444,-0.9789448042094413,1.0
0.8605810923623478,-1.3937865470153683,1.0
-0.342295020601331,0.6840481130058327,1.0
0.7787923205804933,-1.5046852548181293,1.0
-1.8841183276744753,1.0377672937807112,0.0
1.3022360632356356,0.11563526579376746,1.0
-1.0025140614419752,1.5883328661366225,0.0
1.2332861964899566,-1.2456388109981222,1.0
-1.861354461391295,-0.4595402559273367,0.0
-1.0927334675405522,1.1199236897429528,0.0
1.4900847111387177,0.7926633718728923,1.0
0.37711386400947744,-1.526854846491314,1.0
-0.9802951658127732,1.3608146111505615,0.0
0.5653742070946273,0.26853282888024704,0.0
0.057228813297573775,-1.7237172472685824,1.0
-0.06766371804492563,1.135191901724677,0.0
-0.4611141428983274,-0.9560276862227612,1.0
-0.5072958290901856,-0.6518700023034861,1.0
-0.7789201007177646,0.3389843101537024,0.0
0.9141368510322282,-1.4565474122059012,1.0
-0.8328366047048993,1.1852954622348,0.0
0.2521059928977742,-1.320660876649177,1.0
0.22724458992285204,-0.7861597600011355,0.0
-1.4348540145108364,1.0682564026960146,0.0
-0.8150626158620986,-0.4066790730745964,1.0
0.3580158308980818,-1.0420247394011464,1.0
0.5491130698059997,0.17577499458803864,0.0
-1.5420638812326837,1.1761062152175021,0.0
-0.6935132459818764,-0.6744535739716342,1.0
0.4530271247879714,1.3777596484525787,0.0
0.35586032197219075,0.4338998983251407,0.0
1.7069846071659978,0.12711687779202666,1.0
1.4745111221827407,-0.12548200530583103,1.0
-0.6495517870448555,1.1499543082964179,0.0
-1.007389438841544,1.7415378491262623,0.0
-1.5300099806126164,1.420976542125661,0.0
-0.5459570004354974,-0.1070408377734528,1.0
0.40623422528316555,0.8228423531506929,0.0
1.2818281358921448,0.058257377641818556,1.0
-0.8463409615459837,0.9474908777625796,0.0
-1.727220259384298,0.8535478238363469,0.0
-0.4630596031068444,0.8141047935453497,0.0
-1.2546650849190102,0.7325436287502154,0.0
-1.7177430365753206,0.8041425705339751,0.0
0.005892602853760064,0.27139390330673463,0.0
0.4660755608256461,0.4520885001481586,0.0
1.1940768262730934,-1.0869935127191597,1.0
1.5669582727710862,-1.6149238658221297,1.0
-1.237006325028518,0.05549249883677053,0.0
0.29435090793376334,1.1063002701886473,0.0
0.6372534096843726,-0.038915085774144834,0.0
-0.13931771047368915,-0.5292992213649548,1.0
0.745779558744115,-1.1759633150850555,1.0
1.763066552975978,-0.7609579952264375,1.0
0.5538530753172629,0.598733763922091,0.0
-0.05434598691099541,-0.8430011881171814,1.0
0.019720968088665927,-2.0550008997135873,1.0
-0.8543083906616571,0.2695960185019405,1.0
-0.347158884611938,2.082004223260285,0.0
-0.4433111047558771,1.5091119685460388,0.0
-1.6375686401917415,0.6614387697289622,0.0
0.27474215225584353,-1.048716188058884,1.0
0.28059067953719385,1.1573010645562967,0.0
0.39107831231743184,-0.02905441371929277,0.0
0.6334052773579238,-0.41437481804577275,0.0
0.30485132199095094,-0.4788535174535576,0.0
1.0085230868264745,-0.9728785700919456,1.0
-0.6000198536372476,-0.7242223230381308,1.0
0.30945627233046974,-0.533281575684109,0.0
1.2205065624857787,-0.5091783853868754,1.0
-0.659906340366633,0.6119165760284674,1.0
-1.27442516009529,0.8178432039095161,0.0
0.2783172991900293,0.02768590705662706,0.0
-1.3297101893398913,0.4259643902322814,0.0
-1.0338743613557062,1.4918427552682443,0.0
-1.010760564792477,1.0754322263360374,0.0
-1.2828975124120519,0.8541473862435762,0.0
-0.1335560621637531,-0.8105457552028156,1.0
-0.9686871452863142,1.791960001164456,0.0
-0.7966311490543245,1.0154708440652653,0.0
1.2480276536809498,-0.2807870403927819,1.0
-0.2888286160266731,-0.8123248834736684,1.0
-0.0810214228786776,0.8574227823186193,1.0
-0.41037403442911335,-0.6494485373839218,1.0
0.01528260662783197,0.9426076297406886,0.0
1.126174714715248,-1.1334050986271813,1.0
-1.8537265682479036,-0.1784189632756244,0.0
-0.4071364658770371,1.6970685660281626,0.0
0.3759251801211147,0.7185773055131479,0.0
-0.05322469295795386,1.6019920030132104,0.0
0.02403651511886016,-0.8738513093704292,1.0
-1.7909463760086126,0.6104263644576088,0.0
-0.34259662034732513,1.1904201181393372,0.0
-1.607820879775533,0.3426094538559388,0.0
-0.6971598405393241,-0.5326242070419857,1.0
-0.4699175885003294,-0.37957286490488473,1.0
0.5740987501475823,0.815635028852756,0.0
-1.0024457671261395,1.2656297830018746,0.0
-1.470187964446748,1.627258585905558,0.0
-0.3840068849853782,1.447416216728976,0.0
1.4838796670903758,0.5621849044172634,1.0
0.4501329512710727,-0.2919467041052277,0.0
-0.4429687774350792,1.795718420780177,0.0
0.7291406818033389,-1.7921621876327085,1.0
0.5456709951031126,0.2074594395007314,0.0
-0.2715117551432027,-0.584586120960883,1.0
-0.29108838204253007,0.348464787346947,1.0
-0.3354994176344182,-1.5005701912460254,1.0
1.8792113775116395,0.3332427882435171,1.0
-0.5013637600056375,1.0642840199839088,0.0
-0.29297279503628715,-1.1071171546146032,1.0
-1.4926053237519439,0.3001345683243266,0.0
1.0207601109283502,-1.1368772340341031,1.0
-1.6114119212069715,0.19408168131119827,0.0
0.27156264796736074,1.2578157477159115,0.0
0.7484381012444357,-0.9060616356848067,1.0
1.5373220687613407,-0.16607823728539575,1.0
-0.3350119378052278,-1.1776959755683252,1.0
0.09037492735777453,-0.9640686556696534,1.0
1.6354609887209985,-0.3441166296537984,1.0
0.014861758513770482,1.336808384696736,0.0
0.604753169259152,-0.44923324727154135,0.0
-0.735980936854929,1.02740358741699,0.0
-0.3274719961865528,-0.06478810522925849,1.0
1.3206461033267125,0.00343599008679193,1.0
0.004421209225655879,1.0099078856293215,0.0
-0.17038288281669384,-1.5483216830293711,1.0
-0.9367093662189465,1.3425642899799932,0.0
-0.23959364584716059,-0.1470166131016714,0.0
-1.6100664301210472,0.8531149360965878,0.0
1.595041632726169,-0.2622084573445437,1.0
-1.5778690230195807,0.8570443052631569,0.0
-0.5080321137197304,0.7646981096219377,0.0
0.16974278875490875,0.4161301996974433,0.0
-1.5035351074750696,0.09474620956482195,0.0
0.8938764021786798,-0.6798861982613187,0.0
-1.8779230663963191,0.18000154536925367,0.0
0.6512647236739595,-0.0381494343767946,0.0
-1.4514618469958889,-0.4830345912724933,0.0
0.8687433772172733,0.03478113285354586,0.0
-0.8709558785839905,1.027114415713621,0.0
0.8690740434010599,0.8257496338861683,0.0
-0.47232775796876714,1.0025268410356578,0.0
0.8815978862633338,-1.39809029911652,1.0
0.21366261657747526,-1.7963944286372437,1.0
-0.9655670112956785,1.4071080146795232,0.0
1.7679986044052403,-0.21674170867677206,1.0
0.09368756598385268,1.0081748907777364,0.0
0.6894221606601154,-1.0672569801406826,1.0
0.4667745210842621,-0.27747497252014386,0.0
-0.38377657878888854,0.6273409625297321,0.0
-0.4585462418728885,1.590584748353512,0.0
-0.6707082118094041,1.7852470432926133,0.0
0.3807603533702747,-0.03917137235692453,0.0
-0.18694929922119452,-0.4637499671289673,1.0
0.3704128743043283,0.2841109976852182,0.0
0.12858268270276604,-1.7005542622067285,1.0
0.2878935792122186,0.6112997630400913,0.0
-0.0717856618799714,0.7313006835887772,0.0
-0.7766773734027361,1.3254460942629962,0.0
-1.7074396672590193,0.5864443405056474,0.0
-0.12948126361554008,-0.8336353167926959,1.0
1.8198577693776057,0.7636244441636116,1.0
-1.3177917479869392,0.8192325841237756,0.0
0.8380958116047508,-0.17698756173110206,0.0
1.7065772995702198,0.29240950179092384,1.0
0.8976671698478546,-1.5325998933007925,1.0
-1.028018402370189,1.4597978188417307,0.0
1.21915535063015,-1.0881007802762166,1.0
-0.49065236409793284,-0.5717890064606665,1.0
-1.3643309068389877,1.014439593085121,0.0
0.545356340940071,-1.3281299574015484,1.0
-0.053248345126348316,-0.5216025061457691,1.0
0.9070399491391804,0.6084131499837411,0.0
-1.8243662825741227,-0.22966984304029217,0.0
-1.8851721334354459,-0.40082637876325855,0.0
-1.2054622170224885,0.39738350507342446,0.0
-0.42319506728621203,1.0703127274570774,0.0
1.7362961607172593,0.05970527469341991,1.0
0.9733924998791279,-1.6205637213701671,1.0
-0.8418680542087256,1.2530730795335216,0.0
0.4363462038514794,0.0237432288671386,0.0
-2.018008209449067,-0.15428935199751512,0.0
1.787932302051127,-0.6425105055814958,1.0
1.6501006268307639,-0.23292572782780113,1.0
-1.5333668222893364,-0.10399391422442096,0.0
-1.5635683930930726,1.059156598273431,0.0
-0.8455001719096408,0.3899590217606305,1.0
0.5878705707066771,-1.7439677569793077,1.0
1.7007818694526857,0.6593760156440085,1.0
-0.22939480209783308,1.464155104496908,0.0
0.6463218158126854,-1.8576708291766324,1.0
0.016872696913412418,-0.9942877848653706,1.0
0.5314260022317814,-0.07783224898585758,0.0
-0.125619958713635,-1.5291563730370943,1.0
1.1314090220115791,-0.5664105871881453,1.0
0.13355747692668649,-0.2917081486442939,0.0
0.6675998283073294,-1.3399491154267864,1.0
1.1445941898836298,-0.6797009663539886,1.0
-1.2400284012113951,1.0671282917019682,0.0
0.3571768807507227,-1.5568993749597444,1.0
-0.06510823848219802,1.0037716038035145,0.0
1.1677960095747388,0.5336730174733487,1.0
-0.9650743118292636,1.2024540172333382,0.0
0.032615092041646795,0.20946072829879678,0.0
0.3614041301002978,-1.2257207496244307,1.0
-0.5760588251463821,-1.0489558011704037,1.0
1.3193109803107579,-1.5687165574927382,1.0
0.3150258740144255,0.5872387217247077,0.0
1.7572859108551953,0.18732075231042308,1.0
-1.3320214421475545,-0.5689179286321546,0.0
-0.029355640496613343,-1.6826587588354947,1.0
-1.205097757531448,0.6320916552050019,0.0
-2.1114093153975473,0.5231001088874584,0.0
-0.2910095127434379,-0.20147405679422387,1.0
-0.3113696157690136,1.5960286128746386,0.0
1.0567903621068473,-0.7275870230676696,1.0
-1.3643185439000174,1.0039312309220785,0.0
1.5264335587532252,-0.7923745811850109,1.0
-0.06474676420317123,-0.9192123335697849,1.0
-0.3018181282091026,0.889401678725888,0.0
1.1264966476970117,-1.7111295099809718,1.0
1.918481532001474,-0.14144638057515366,1.0
2.1501744728905146,0.8962252790415138,1.0
1.350636638251672,0.19643444345130837,1.0
2.1485892449583295,-0.30092653259561086,1.0
-0.1777500912090126,-1.4066858033739635,1.0
-1.6040055912544102,0.9092926809995917,0.0
0.467695830013953,-1.5929685061403107,1.0
0.2488983561521194,0.4892301705580584,0.0
-0.27831035662481346,1.7372295643400177,0.0
1.7047093519456846,-0.48011077680688924,1.0
1.5122658866493932,-0.23974231515632133,1.0
1.5501315084312148,0.10391304734591642,1.0
1.3238666643010704,-0.95465216946509,1.0
0.24307059886828647,-1.1084758783246238,1.0
0.025406406698029023,-1.627023682116307,1.0
-1.0937117237924734,0.16628110089435438,0.0
0.08756608900473555,-1.4288792697159731,1.0
-1.350728663592501,1.087644948022216,0.0
0.6256047671383563,-1.383634867012839,1.0
-0.5759725255681625,1.47951610635674,0.0
1.1293014265834445,-0.5728787465623691,1.0
-1.6869611433179796,-0.8114454060405901,0.0
